"groupA","interactPositionA","interactionA","groupB","interactPositionB","interactionB","strength","opacity","timepoint"
1,24,"CD74_MIF",10,24,"CD74_MIF",2.144,1,6
1,24,"CD74_MIF",12,24,"CD74_MIF",1.93,0.900186567164179,6
1,25,"BMP4_BMPR1A_BMPR2",6,25,"BMP4_BMPR1A_BMPR2",0.226,0.105410447761194,6
1,25,"BMP4_BMPR1A_BMPR2",7,25,"BMP4_BMPR1A_BMPR2",0.317,0.14785447761194,6
1,25,"BMP4_BMPR1A_BMPR2",12,25,"BMP4_BMPR1A_BMPR2",0.235,0.109608208955224,6
1,26,"EGFR_TGFB1",3,26,"EGFR_TGFB1",0.774,0.361007462686567,6
1,26,"EGFR_TGFB1",5,26,"EGFR_TGFB1",0.535,0.249533582089552,6
1,26,"EGFR_TGFB1",11,26,"EGFR_TGFB1",0.367,0.171175373134328,6
1,26,"EGFR_TGFB1",15,26,"EGFR_TGFB1",0.227,0.105876865671642,6
1,26,"EGFR_TGFB1",16,26,"EGFR_TGFB1",0.472,0.220149253731343,6
1,26,"EGFR_TGFB1",17,26,"EGFR_TGFB1",0.674,0.314365671641791,6
1,27,"SPP1_CD44",3,27,"SPP1_CD44",2.078,0.969216417910448,6
1,27,"SPP1_CD44",6,27,"SPP1_CD44",1.591,0.742070895522388,6
1,27,"SPP1_CD44",11,27,"SPP1_CD44",1.618,0.754664179104478,6
1,27,"SPP1_CD44",15,27,"SPP1_CD44",1.949,0.909048507462687,6
1,27,"SPP1_CD44",17,27,"SPP1_CD44",1.75,0.816231343283582,6
1,28,"BMP7_BMPR1A_BMPR2",6,28,"BMP7_BMPR1A_BMPR2",0.207,0.0965485074626866,6
1,28,"BMP7_BMPR1A_BMPR2",7,28,"BMP7_BMPR1A_BMPR2",0.297,0.138526119402985,6
1,28,"BMP7_BMPR1A_BMPR2",12,28,"BMP7_BMPR1A_BMPR2",0.215,0.100279850746269,6
1,29,"a6b1 complex_LAMC1",5,29,"a6b1 complex_LAMC1",0.262,0.122201492537313,6
1,29,"a6b1 complex_LAMC1",7,29,"a6b1 complex_LAMC1",0.236,0.110074626865672,6
1,30,"SEMA4D_PLXNB1",7,30,"SEMA4D_PLXNB1",0.295,0.13759328358209,6
1,30,"SEMA4D_PLXNB1",9,30,"SEMA4D_PLXNB1",0.199,0.0928171641791045,6
1,30,"SEMA4D_PLXNB1",12,30,"SEMA4D_PLXNB1",0.263,0.122667910447761,6
1,30,"SEMA4D_PLXNB1",14,30,"SEMA4D_PLXNB1",0.257,0.119869402985075,6
1,31,"GRN_TNFRSF1B",3,31,"GRN_TNFRSF1B",0.478,0.22294776119403,6
1,31,"GRN_TNFRSF1B",11,31,"GRN_TNFRSF1B",0.237,0.110541044776119,6
1,31,"GRN_TNFRSF1B",15,31,"GRN_TNFRSF1B",0.388,0.180970149253731,6
1,31,"GRN_TNFRSF1B",17,31,"GRN_TNFRSF1B",0.463,0.215951492537313,6
1,32,"aVb6 complex_TGFB1",3,32,"aVb6 complex_TGFB1",0.931,0.434235074626866,6
1,32,"aVb6 complex_TGFB1",5,32,"aVb6 complex_TGFB1",0.692,0.322761194029851,6
1,32,"aVb6 complex_TGFB1",11,32,"aVb6 complex_TGFB1",0.524,0.244402985074627,6
1,32,"aVb6 complex_TGFB1",15,32,"aVb6 complex_TGFB1",0.384,0.17910447761194,6
1,32,"aVb6 complex_TGFB1",16,32,"aVb6 complex_TGFB1",0.629,0.293376865671642,6
1,32,"aVb6 complex_TGFB1",17,32,"aVb6 complex_TGFB1",0.831,0.387593283582089,6
1,33,"GRN_TNFRSF1A",3,33,"GRN_TNFRSF1A",0.414,0.193097014925373,6
1,33,"GRN_TNFRSF1A",5,33,"GRN_TNFRSF1A",0.617,0.287779850746269,6
1,33,"GRN_TNFRSF1A",15,33,"GRN_TNFRSF1A",0.428,0.199626865671642,6
1,33,"GRN_TNFRSF1A",16,33,"GRN_TNFRSF1A",0.572,0.266791044776119,6
1,33,"GRN_TNFRSF1A",17,33,"GRN_TNFRSF1A",0.528,0.246268656716418,6
2,34,"BMP4_BMR1A_ACR2A",13,34,"BMP4_BMR1A_ACR2A",0.206,0.106404958677686,6
2,2,"IGF1R_IGF1",6,2,"IGF1R_IGF1",0.407,0.210227272727273,6
2,3,"BMP7_BMR1A_ACR2A",13,3,"BMP7_BMR1A_ACR2A",0.138,0.0712809917355372,6
2,35,"EFNA1_EPHA7",6,35,"EFNA1_EPHA7",0.157,0.0810950413223141,6
2,4,"BMP7_ACVR_1A2A receptor",14,4,"BMP7_ACVR_1A2A receptor",0.245,0.12654958677686,6
2,5,"BMP7_ACVR1_BMPR2",14,5,"BMP7_ACVR1_BMPR2",0.245,0.12654958677686,6
2,36,"RARRES2_CMKLR1",3,36,"RARRES2_CMKLR1",0.18,0.0929752066115702,6
2,36,"RARRES2_CMKLR1",17,36,"RARRES2_CMKLR1",0.181,0.0934917355371901,6
2,37,"EFNA1_EPHA4",16,37,"EFNA1_EPHA4",0.137,0.0707644628099174,6
2,38,"TNFSF10_TNFRSF11B",14,38,"TNFSF10_TNFRSF11B",0.226,0.116735537190083,6
2,39,"TNFSF10_TNFRSF10B",16,39,"TNFSF10_TNFRSF10B",0.195,0.100723140495868,6
2,7,"C3_C3AR1",3,7,"C3_C3AR1",0.423,0.21849173553719,6
2,8,"BMP4_BMR1B_AVR2B",7,8,"BMP4_BMR1B_AVR2B",0.29,0.149793388429752,6
2,8,"BMP4_BMR1B_AVR2B",12,8,"BMP4_BMR1B_AVR2B",0.304,0.15702479338843,6
2,9,"BMP4_BMPR1B_BMPR2",7,9,"BMP4_BMPR1B_BMPR2",0.29,0.149793388429752,6
2,9,"BMP4_BMPR1B_BMPR2",12,9,"BMP4_BMPR1B_BMPR2",0.304,0.15702479338843,6
2,11,"BMP4_BMR1B_AVR2A",7,11,"BMP4_BMR1B_AVR2A",0.29,0.149793388429752,6
2,11,"BMP4_BMR1B_AVR2A",12,11,"BMP4_BMR1B_AVR2A",0.304,0.15702479338843,6
2,40,"CXCL12_CXCR4",3,40,"CXCL12_CXCR4",0.272,0.140495867768595,6
2,40,"CXCL12_CXCR4",16,40,"CXCL12_CXCR4",0.347,0.179235537190083,6
2,41,"CXCL12_CXCR3",11,41,"CXCL12_CXCR3",0.349,0.180268595041322,6
2,41,"CXCL12_CXCR3",16,41,"CXCL12_CXCR3",0.719,0.371384297520661,6
2,12,"FZD1_WNT5A",6,12,"FZD1_WNT5A",0.182,0.0940082644628099,6
2,12,"FZD1_WNT5A",13,12,"FZD1_WNT5A",0.163,0.0841942148760331,6
2,12,"FZD1_WNT5A",14,12,"FZD1_WNT5A",0.208,0.107438016528926,6
2,13,"BMP7_BMR1B_AVR2A",7,13,"BMP7_BMR1B_AVR2A",0.223,0.115185950413223,6
2,13,"BMP7_BMR1B_AVR2A",12,13,"BMP7_BMR1B_AVR2A",0.236,0.121900826446281,6
2,14,"BMP7_BMR1B_AVR2B",7,14,"BMP7_BMR1B_AVR2B",0.223,0.115185950413223,6
2,14,"BMP7_BMR1B_AVR2B",12,14,"BMP7_BMR1B_AVR2B",0.236,0.121900826446281,6
2,15,"BMP7_BMPR1B_BMPR2",7,15,"BMP7_BMPR1B_BMPR2",0.223,0.115185950413223,6
2,15,"BMP7_BMPR1B_BMPR2",12,15,"BMP7_BMPR1B_BMPR2",0.236,0.121900826446281,6
2,16,"GAS6_TYRO3",14,16,"GAS6_TYRO3",0.434,0.224173553719008,6
2,17,"GAS6_MERTK",2,17,"GAS6_MERTK",0.44,0.227272727272727,6
2,18,"aVb1 complex_FN1",3,18,"aVb1 complex_FN1",0.467,0.241219008264463,6
2,42,"BDNF_SORT1",6,42,"BDNF_SORT1",0.138,0.0712809917355372,6
2,42,"BDNF_SORT1",7,42,"BDNF_SORT1",0.346,0.178719008264463,6
2,42,"BDNF_SORT1",8,42,"BDNF_SORT1",0.153,0.0790289256198347,6
2,42,"BDNF_SORT1",9,42,"BDNF_SORT1",0.137,0.0707644628099174,6
2,42,"BDNF_SORT1",12,42,"BDNF_SORT1",0.248,0.128099173553719,6
2,42,"BDNF_SORT1",15,42,"BDNF_SORT1",0.147,0.0759297520661157,6
2,43,"IL15_IL15RA",5,43,"IL15_IL15RA",0.126,0.0650826446280992,6
2,43,"IL15_IL15RA",6,43,"IL15_IL15RA",0.179,0.0924586776859504,6
2,43,"IL15_IL15RA",8,43,"IL15_IL15RA",0.133,0.068698347107438,6
2,44,"FGF1_FGFR3",1,44,"FGF1_FGFR3",0.294,0.151859504132231,6
2,44,"FGF1_FGFR3",2,44,"FGF1_FGFR3",0.299,0.154442148760331,6
2,44,"FGF1_FGFR3",4,44,"FGF1_FGFR3",0.335,0.173037190082645,6
2,44,"FGF1_FGFR3",5,44,"FGF1_FGFR3",0.305,0.15754132231405,6
2,44,"FGF1_FGFR3",10,44,"FGF1_FGFR3",0.295,0.152376033057851,6
2,44,"FGF1_FGFR3",13,44,"FGF1_FGFR3",0.303,0.15650826446281,6
2,19,"FGF1_FGFR1",6,19,"FGF1_FGFR1",0.303,0.15650826446281,6
2,19,"FGF1_FGFR1",7,19,"FGF1_FGFR1",0.307,0.158574380165289,6
2,19,"FGF1_FGFR1",9,19,"FGF1_FGFR1",0.338,0.174586776859504,6
2,19,"FGF1_FGFR1",12,19,"FGF1_FGFR1",0.288,0.148760330578512,6
2,19,"FGF1_FGFR1",13,19,"FGF1_FGFR1",0.295,0.152376033057851,6
2,45,"CXCL12_DPP4",1,45,"CXCL12_DPP4",0.277,0.143078512396694,6
2,45,"CXCL12_DPP4",2,45,"CXCL12_DPP4",0.307,0.158574380165289,6
2,45,"CXCL12_DPP4",4,45,"CXCL12_DPP4",0.342,0.176652892561983,6
2,45,"CXCL12_DPP4",10,45,"CXCL12_DPP4",0.275,0.142045454545455,6
2,45,"CXCL12_DPP4",13,45,"CXCL12_DPP4",0.38,0.196280991735537,6
2,21,"GAS6_AXL",6,21,"GAS6_AXL",0.541,0.279442148760331,6
2,21,"GAS6_AXL",16,21,"GAS6_AXL",0.413,0.213326446280992,6
2,22,"FGF1_FGFR2",6,22,"FGF1_FGFR2",0.304,0.15702479338843,6
2,22,"FGF1_FGFR2",7,22,"FGF1_FGFR2",0.382,0.197314049586777,6
2,22,"FGF1_FGFR2",12,22,"FGF1_FGFR2",0.28,0.144628099173554,6
2,22,"FGF1_FGFR2",14,22,"FGF1_FGFR2",0.422,0.21797520661157,6
2,23,"TTR_DDR1",7,23,"TTR_DDR1",0.549,0.283574380165289,6
2,23,"TTR_DDR1",8,23,"TTR_DDR1",0.349,0.180268595041322,6
2,23,"TTR_DDR1",9,23,"TTR_DDR1",0.402,0.207644628099174,6
2,23,"TTR_DDR1",12,23,"TTR_DDR1",0.398,0.205578512396694,6
2,24,"CD74_MIF",1,24,"CD74_MIF",1.811,0.935433884297521,6
2,24,"CD74_MIF",2,24,"CD74_MIF",1.848,0.954545454545455,6
2,24,"CD74_MIF",4,24,"CD74_MIF",1.91,0.986570247933884,6
2,24,"CD74_MIF",10,24,"CD74_MIF",1.936,1,6
2,24,"CD74_MIF",12,24,"CD74_MIF",1.722,0.889462809917355,6
2,25,"BMP4_BMPR1A_BMPR2",1,25,"BMP4_BMPR1A_BMPR2",0.222,0.114669421487603,6
2,25,"BMP4_BMPR1A_BMPR2",2,25,"BMP4_BMPR1A_BMPR2",0.213,0.110020661157025,6
2,25,"BMP4_BMPR1A_BMPR2",4,25,"BMP4_BMPR1A_BMPR2",0.273,0.141012396694215,6
2,25,"BMP4_BMPR1A_BMPR2",6,25,"BMP4_BMPR1A_BMPR2",0.3,0.15495867768595,6
2,25,"BMP4_BMPR1A_BMPR2",7,25,"BMP4_BMPR1A_BMPR2",0.391,0.201962809917355,6
2,25,"BMP4_BMPR1A_BMPR2",8,25,"BMP4_BMPR1A_BMPR2",0.244,0.12603305785124,6
2,25,"BMP4_BMPR1A_BMPR2",9,25,"BMP4_BMPR1A_BMPR2",0.24,0.12396694214876,6
2,25,"BMP4_BMPR1A_BMPR2",12,25,"BMP4_BMPR1A_BMPR2",0.309,0.159607438016529,6
2,25,"BMP4_BMPR1A_BMPR2",13,25,"BMP4_BMPR1A_BMPR2",0.204,0.105371900826446,6
2,46,"CXCL12_ACKR3",1,46,"CXCL12_ACKR3",0.342,0.176652892561983,6
2,46,"CXCL12_ACKR3",2,46,"CXCL12_ACKR3",0.337,0.174070247933884,6
2,46,"CXCL12_ACKR3",4,46,"CXCL12_ACKR3",0.312,0.161157024793388,6
2,46,"CXCL12_ACKR3",6,46,"CXCL12_ACKR3",0.456,0.235537190082645,6
2,46,"CXCL12_ACKR3",7,46,"CXCL12_ACKR3",0.467,0.241219008264463,6
2,46,"CXCL12_ACKR3",10,46,"CXCL12_ACKR3",0.281,0.145144628099174,6
2,46,"CXCL12_ACKR3",13,46,"CXCL12_ACKR3",0.418,0.215909090909091,6
2,26,"EGFR_TGFB1",3,26,"EGFR_TGFB1",0.768,0.396694214876033,6
2,26,"EGFR_TGFB1",5,26,"EGFR_TGFB1",0.529,0.273243801652893,6
2,26,"EGFR_TGFB1",11,26,"EGFR_TGFB1",0.361,0.18646694214876,6
2,26,"EGFR_TGFB1",15,26,"EGFR_TGFB1",0.221,0.114152892561983,6
2,26,"EGFR_TGFB1",16,26,"EGFR_TGFB1",0.466,0.240702479338843,6
2,26,"EGFR_TGFB1",17,26,"EGFR_TGFB1",0.668,0.34504132231405,6
2,28,"BMP7_BMPR1A_BMPR2",1,28,"BMP7_BMPR1A_BMPR2",0.154,0.0795454545454545,6
2,28,"BMP7_BMPR1A_BMPR2",6,28,"BMP7_BMPR1A_BMPR2",0.233,0.120351239669422,6
2,28,"BMP7_BMPR1A_BMPR2",7,28,"BMP7_BMPR1A_BMPR2",0.323,0.166838842975207,6
2,28,"BMP7_BMPR1A_BMPR2",8,28,"BMP7_BMPR1A_BMPR2",0.176,0.0909090909090909,6
2,28,"BMP7_BMPR1A_BMPR2",9,28,"BMP7_BMPR1A_BMPR2",0.173,0.0893595041322314,6
2,28,"BMP7_BMPR1A_BMPR2",12,28,"BMP7_BMPR1A_BMPR2",0.241,0.12448347107438,6
2,29,"a6b1 complex_LAMC1",5,29,"a6b1 complex_LAMC1",0.285,0.147210743801653,6
2,29,"a6b1 complex_LAMC1",7,29,"a6b1 complex_LAMC1",0.259,0.133780991735537,6
2,29,"a6b1 complex_LAMC1",16,29,"a6b1 complex_LAMC1",0.282,0.145661157024793,6
2,30,"SEMA4D_PLXNB1",7,30,"SEMA4D_PLXNB1",0.309,0.159607438016529,6
2,30,"SEMA4D_PLXNB1",9,30,"SEMA4D_PLXNB1",0.213,0.110020661157025,6
2,30,"SEMA4D_PLXNB1",12,30,"SEMA4D_PLXNB1",0.277,0.143078512396694,6
2,30,"SEMA4D_PLXNB1",14,30,"SEMA4D_PLXNB1",0.27,0.139462809917355,6
2,47,"NRP1_VEGFA",1,47,"NRP1_VEGFA",0.385,0.198863636363636,6
2,47,"NRP1_VEGFA",2,47,"NRP1_VEGFA",0.402,0.207644628099174,6
2,47,"NRP1_VEGFA",8,47,"NRP1_VEGFA",0.375,0.193698347107438,6
2,47,"NRP1_VEGFA",9,47,"NRP1_VEGFA",0.389,0.200929752066116,6
2,48,"ADRB2_VEGFB",1,48,"ADRB2_VEGFB",0.176,0.0909090909090909,6
2,48,"ADRB2_VEGFB",8,48,"ADRB2_VEGFB",0.29,0.149793388429752,6
2,48,"ADRB2_VEGFB",9,48,"ADRB2_VEGFB",0.253,0.130681818181818,6
2,48,"ADRB2_VEGFB",12,48,"ADRB2_VEGFB",0.282,0.145661157024793,6
2,49,"TGFbeta receptor1_TGFB1",3,49,"TGFbeta receptor1_TGFB1",0.751,0.387913223140496,6
2,49,"TGFbeta receptor1_TGFB1",5,49,"TGFbeta receptor1_TGFB1",0.511,0.263946280991736,6
2,49,"TGFbeta receptor1_TGFB1",11,49,"TGFbeta receptor1_TGFB1",0.344,0.177685950413223,6
2,49,"TGFbeta receptor1_TGFB1",15,49,"TGFbeta receptor1_TGFB1",0.204,0.105371900826446,6
2,49,"TGFbeta receptor1_TGFB1",16,49,"TGFbeta receptor1_TGFB1",0.449,0.231921487603306,6
2,49,"TGFbeta receptor1_TGFB1",17,49,"TGFbeta receptor1_TGFB1",0.651,0.336260330578512,6
2,50,"NRP1_VEGFB",1,50,"NRP1_VEGFB",0.237,0.122417355371901,6
2,50,"NRP1_VEGFB",8,50,"NRP1_VEGFB",0.351,0.181301652892562,6
2,50,"NRP1_VEGFB",9,50,"NRP1_VEGFB",0.314,0.162190082644628,6
2,50,"NRP1_VEGFB",12,50,"NRP1_VEGFB",0.343,0.177169421487603,6
2,31,"GRN_TNFRSF1B",3,31,"GRN_TNFRSF1B",0.537,0.277376033057851,6
2,31,"GRN_TNFRSF1B",11,31,"GRN_TNFRSF1B",0.296,0.152892561983471,6
2,31,"GRN_TNFRSF1B",15,31,"GRN_TNFRSF1B",0.447,0.230888429752066,6
2,31,"GRN_TNFRSF1B",16,31,"GRN_TNFRSF1B",0.276,0.142561983471074,6
2,31,"GRN_TNFRSF1B",17,31,"GRN_TNFRSF1B",0.523,0.270144628099174,6
2,32,"aVb6 complex_TGFB1",3,32,"aVb6 complex_TGFB1",0.958,0.494834710743802,6
2,32,"aVb6 complex_TGFB1",5,32,"aVb6 complex_TGFB1",0.719,0.371384297520661,6
2,32,"aVb6 complex_TGFB1",11,32,"aVb6 complex_TGFB1",0.551,0.284607438016529,6
2,32,"aVb6 complex_TGFB1",15,32,"aVb6 complex_TGFB1",0.411,0.212293388429752,6
2,32,"aVb6 complex_TGFB1",16,32,"aVb6 complex_TGFB1",0.656,0.338842975206612,6
2,32,"aVb6 complex_TGFB1",17,32,"aVb6 complex_TGFB1",0.858,0.443181818181818,6
2,33,"GRN_TNFRSF1A",3,33,"GRN_TNFRSF1A",0.473,0.244318181818182,6
2,33,"GRN_TNFRSF1A",5,33,"GRN_TNFRSF1A",0.676,0.349173553719008,6
2,33,"GRN_TNFRSF1A",6,33,"GRN_TNFRSF1A",0.398,0.205578512396694,6
2,33,"GRN_TNFRSF1A",8,33,"GRN_TNFRSF1A",0.315,0.162706611570248,6
2,33,"GRN_TNFRSF1A",11,33,"GRN_TNFRSF1A",0.341,0.176136363636364,6
2,33,"GRN_TNFRSF1A",15,33,"GRN_TNFRSF1A",0.487,0.25154958677686,6
2,33,"GRN_TNFRSF1A",16,33,"GRN_TNFRSF1A",0.631,0.325929752066116,6
2,33,"GRN_TNFRSF1A",17,33,"GRN_TNFRSF1A",0.587,0.303202479338843,6
3,51,"CCL8_CCR5",3,51,"CCL8_CCR5",0.364,0.145833333333333,6
3,51,"CCL8_CCR5",11,51,"CCL8_CCR5",0.319,0.127804487179487,6
3,52,"CCL7_CCR5",3,52,"CCL7_CCR5",0.391,0.156650641025641,6
3,52,"CCL7_CCR5",11,52,"CCL7_CCR5",0.347,0.139022435897436,6
3,53,"a5b1 complex_FN1",3,53,"a5b1 complex_FN1",0.435,0.174278846153846,6
3,54,"CCL15_CCR1",3,54,"CCL15_CCR1",0.71,0.284455128205128,6
3,54,"CCL15_CCR1",15,54,"CCL15_CCR1",0.822,0.329326923076923,6
3,54,"CCL15_CCR1",17,54,"CCL15_CCR1",0.76,0.30448717948718,6
3,55,"CCL8_CCR1",3,55,"CCL8_CCR1",0.361,0.14463141025641,6
3,55,"CCL8_CCR1",15,55,"CCL8_CCR1",0.474,0.189903846153846,6
3,55,"CCL8_CCR1",17,55,"CCL8_CCR1",0.411,0.164663461538462,6
3,56,"CCL7_CCR1",3,56,"CCL7_CCR1",0.389,0.155849358974359,6
3,56,"CCL7_CCR1",15,56,"CCL7_CCR1",0.501,0.200721153846154,6
3,56,"CCL7_CCR1",17,56,"CCL7_CCR1",0.439,0.17588141025641,6
3,57,"CCL7_CCR2",3,57,"CCL7_CCR2",0.355,0.142227564102564,6
3,57,"CCL7_CCR2",11,57,"CCL7_CCR2",0.465,0.186298076923077,6
3,57,"CCL7_CCR2",16,57,"CCL7_CCR2",0.504,0.201923076923077,6
3,58,"CCL8_CCR2",3,58,"CCL8_CCR2",0.328,0.131410256410256,6
3,58,"CCL8_CCR2",11,58,"CCL8_CCR2",0.438,0.175480769230769,6
3,58,"CCL8_CCR2",16,58,"CCL8_CCR2",0.476,0.190705128205128,6
3,59,"CCR5_CCL4",3,59,"CCR5_CCL4",0.416,0.166666666666667,6
3,59,"CCR5_CCL4",11,59,"CCR5_CCL4",0.629,0.252003205128205,6
3,60,"a4b1 complex_FN1",3,60,"a4b1 complex_FN1",0.699,0.280048076923077,6
3,61,"CD52_SIGLEC10",17,61,"CD52_SIGLEC10",1.439,0.576522435897436,6
3,62,"IL13 receptor_IL4",16,62,"IL13 receptor_IL4",0.245,0.0981570512820513,6
3,63,"CCL5_CCR5",3,63,"CCL5_CCR5",0.361,0.14463141025641,6
3,63,"CCL5_CCR5",11,63,"CCL5_CCR5",0.316,0.126602564102564,6
3,64,"ALCAM_CD6",11,64,"ALCAM_CD6",0.173,0.0693108974358974,6
3,65,"aVb5 complex_FN1",3,65,"aVb5 complex_FN1",0.434,0.173878205128205,6
3,66,"CCL5_CCR1",3,66,"CCL5_CCR1",0.358,0.143429487179487,6
3,66,"CCL5_CCR1",15,66,"CCL5_CCR1",0.471,0.188701923076923,6
3,66,"CCL5_CCR1",17,66,"CCL5_CCR1",0.408,0.163461538461538,6
3,67,"CCL2_CCR2",3,67,"CCL2_CCR2",0.481,0.192708333333333,6
3,67,"CCL2_CCR2",11,67,"CCL2_CCR2",0.591,0.236778846153846,6
3,67,"CCL2_CCR2",16,67,"CCL2_CCR2",0.629,0.252003205128205,6
3,68,"aMb2 complex_F10",3,68,"aMb2 complex_F10",0.982,0.393429487179487,6
3,68,"aMb2 complex_F10",15,68,"aMb2 complex_F10",0.829,0.33213141025641,6
3,68,"aMb2 complex_F10",17,68,"aMb2 complex_F10",0.78,0.3125,6
3,69,"LRP1_MDK",1,69,"LRP1_MDK",0.686,0.274839743589744,6
3,69,"LRP1_MDK",2,69,"LRP1_MDK",0.492,0.197115384615385,6
3,69,"LRP1_MDK",4,69,"LRP1_MDK",0.661,0.264823717948718,6
3,69,"LRP1_MDK",10,69,"LRP1_MDK",0.605,0.242387820512821,6
3,7,"C3_C3AR1",3,7,"C3_C3AR1",0.392,0.157051282051282,6
3,70,"LRP1_PDGFB",5,70,"LRP1_PDGFB",0.559,0.223958333333333,6
3,70,"LRP1_PDGFB",6,70,"LRP1_PDGFB",0.522,0.209134615384615,6
3,70,"LRP1_PDGFB",16,70,"LRP1_PDGFB",0.537,0.215144230769231,6
3,70,"LRP1_PDGFB",17,70,"LRP1_PDGFB",0.59,0.236378205128205,6
3,71,"CCL18_CCR1",3,71,"CCL18_CCR1",0.469,0.187900641025641,6
3,71,"CCL18_CCR1",15,71,"CCL18_CCR1",0.582,0.233173076923077,6
3,71,"CCL18_CCR1",17,71,"CCL18_CCR1",0.519,0.207932692307692,6
3,72,"TNF_TNFRSF1B",3,72,"TNF_TNFRSF1B",0.365,0.146233974358974,6
3,72,"TNF_TNFRSF1B",11,72,"TNF_TNFRSF1B",0.124,0.0496794871794872,6
3,72,"TNF_TNFRSF1B",15,72,"TNF_TNFRSF1B",0.275,0.110176282051282,6
3,72,"TNF_TNFRSF1B",16,72,"TNF_TNFRSF1B",0.104,0.0416666666666667,6
3,72,"TNF_TNFRSF1B",17,72,"TNF_TNFRSF1B",0.35,0.140224358974359,6
3,16,"GAS6_TYRO3",14,16,"GAS6_TYRO3",0.142,0.0568910256410256,6
3,18,"aVb1 complex_FN1",3,18,"aVb1 complex_FN1",0.662,0.265224358974359,6
3,73,"TNF_RIPK1",3,73,"TNF_RIPK1",0.126,0.0504807692307692,6
3,73,"TNF_RIPK1",4,73,"TNF_RIPK1",0.151,0.0604967948717949,6
3,73,"TNF_RIPK1",7,73,"TNF_RIPK1",0.118,0.047275641025641,6
3,73,"TNF_RIPK1",13,73,"TNF_RIPK1",0.127,0.0508814102564103,6
3,73,"TNF_RIPK1",14,73,"TNF_RIPK1",0.223,0.0893429487179487,6
3,73,"TNF_RIPK1",16,73,"TNF_RIPK1",0.185,0.0741185897435897,6
3,74,"FAS_TNF",3,74,"FAS_TNF",0.173,0.0693108974358974,6
3,74,"FAS_TNF",15,74,"FAS_TNF",0.279,0.111778846153846,6
3,74,"FAS_TNF",17,74,"FAS_TNF",0.204,0.0817307692307692,6
3,75,"LIFR_OSM",15,75,"LIFR_OSM",0.443,0.177483974358974,6
3,75,"LIFR_OSM",17,75,"LIFR_OSM",0.244,0.0977564102564103,6
3,76,"TNFRSF1A_FASLG",11,76,"TNFRSF1A_FASLG",0.369,0.147836538461538,6
3,76,"TNFRSF1A_FASLG",16,76,"TNFRSF1A_FASLG",0.369,0.147836538461538,6
3,20,"CXCL16_CXCR6",11,20,"CXCL16_CXCR6",0.467,0.187099358974359,6
3,20,"CXCL16_CXCR6",16,20,"CXCL16_CXCR6",0.563,0.225560897435897,6
3,77,"TNFSF12_TNFRSF12A",2,77,"TNFSF12_TNFRSF12A",0.124,0.0496794871794872,6
3,77,"TNFSF12_TNFRSF12A",6,77,"TNFSF12_TNFRSF12A",0.21,0.0841346153846154,6
3,77,"TNFSF12_TNFRSF12A",9,77,"TNFSF12_TNFRSF12A",0.118,0.047275641025641,6
3,78,"PLAUR_a4b1 complex",3,78,"PLAUR_a4b1 complex",0.826,0.330929487179487,6
3,78,"PLAUR_a4b1 complex",11,78,"PLAUR_a4b1 complex",0.571,0.228766025641026,6
3,78,"PLAUR_a4b1 complex",16,78,"PLAUR_a4b1 complex",0.507,0.203125,6
3,78,"PLAUR_a4b1 complex",17,78,"PLAUR_a4b1 complex",0.704,0.282051282051282,6
3,79,"ANXA1_FPR3",3,79,"ANXA1_FPR3",0.503,0.201522435897436,6
3,79,"ANXA1_FPR3",15,79,"ANXA1_FPR3",1.06,0.424679487179487,6
3,79,"ANXA1_FPR3",17,79,"ANXA1_FPR3",0.866,0.346955128205128,6
3,80,"ANXA1_FPR1",3,80,"ANXA1_FPR1",0.423,0.169471153846154,6
3,80,"ANXA1_FPR1",15,80,"ANXA1_FPR1",0.805,0.322516025641026,6
3,80,"ANXA1_FPR1",17,80,"ANXA1_FPR1",0.701,0.280849358974359,6
3,81,"a4b1 complex_SPP1",1,81,"a4b1 complex_SPP1",1.897,0.760016025641026,6
3,81,"a4b1 complex_SPP1",6,81,"a4b1 complex_SPP1",2.306,0.923878205128205,6
3,81,"a4b1 complex_SPP1",7,81,"a4b1 complex_SPP1",1.294,0.518429487179487,6
3,81,"a4b1 complex_SPP1",8,81,"a4b1 complex_SPP1",2.496,1,6
3,81,"a4b1 complex_SPP1",9,81,"a4b1 complex_SPP1",2.266,0.907852564102564,6
3,81,"a4b1 complex_SPP1",10,81,"a4b1 complex_SPP1",1.519,0.608573717948718,6
3,81,"a4b1 complex_SPP1",12,81,"a4b1 complex_SPP1",1.639,0.656650641025641,6
3,81,"a4b1 complex_SPP1",14,81,"a4b1 complex_SPP1",2.116,0.84775641025641,6
3,21,"GAS6_AXL",16,21,"GAS6_AXL",0.122,0.0488782051282051,6
3,82,"TNF_TNFRSF1A",3,82,"TNF_TNFRSF1A",0.301,0.120592948717949,6
3,82,"TNF_TNFRSF1A",5,82,"TNF_TNFRSF1A",0.504,0.201923076923077,6
3,82,"TNF_TNFRSF1A",6,82,"TNF_TNFRSF1A",0.226,0.0905448717948718,6
3,82,"TNF_TNFRSF1A",7,82,"TNF_TNFRSF1A",0.121,0.0484775641025641,6
3,82,"TNF_TNFRSF1A",8,82,"TNF_TNFRSF1A",0.143,0.0572916666666667,6
